Cruise,Station,gear_tow,Fish_num,FishFamily,FishSpecies,ID_confirmation,GeneticID,Flash_frozen,DissectionDate_MMDDYYYY,Photo_ID,SL_mm,FL_mm,TL_mm,Wt_g,TGW_g,EGW_g,Gut_MB,Gut_V.ID,SIA,FishBarcoding,Prey_Num,Spp_LowestTaxon,Obs_Length,Magnification,Actual_Length_mm,TotalNumPrey,TotalPrey_gut,Gut MorphID_date_MMDDYYYY,Swim_Bladder,Gonads,Gonad_wt(g),Sex,Gonad_preservative,Head,Comments,Comments_postDissection,Gut_comments,Prey_Comments
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,3,UnknownSoft,NA,NA,NA,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,4,Copepod,3.8,2.5,1.44,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,7,Copepod,5.1,2,2.45,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,5,Appendicularian,2.3,0.8,2.88,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,10,Appendicularian,NA,NA,NA,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,6,Hyperiidea,2.2,0.8,2.75,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,8,Amphipod,NA,NA,NA,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",NA
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,9,Crustacean,NA,NA,NA,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",looked like long legged euphausid ?
HB1907,2,MWT5,63,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43706,7573-74,60,NA,77,3.5637,0.199,NA,N,Y,Y,Y,11,Pteropod,NA,NA,NA,NA,11,44005,DA,Y,0.1429,F,F-W-E,Y,eggs looks like could be well developed.,NA,"gut vial reads ""myctophidae""",Shelled but shell broken into too many pieces to identify
HB1907,2,MWT5,65,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,43706,7576,108,NA,137,8.7307,0.2791,NA,N,Y,Y,Y,1,Euphausidacea,6.8,0.8,8.5,NA,2,44006,N,Y,0.0445,F,F-W-E,Y,NA,NA,"gut broken in half, black, speckled tissue between fingers of pyloric secchi",NA
HB1907,2,MWT5,65,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,43706,7576,108,NA,137,8.7307,0.2791,NA,N,Y,Y,Y,2,Euphausidacea,NA,NA,NA,NA,2,44006,N,Y,0.0445,F,F-W-E,Y,NA,NA,"gut broken in half, black, speckled tissue between fingers of pyloric secchi",NA
HB1907,2,MWT5,66,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,43706,7577,117,NA,136,12.0711,0.3607,NA,N,Y,Y,Y,1,Euphausidacea,NA,NA,NA,NA,3,44031,N,Y,0.1552,F,F-W-E,Y,body near gut is damaged.,changed internal label to match DNA N atrum,gut black,NA
HB1907,2,MWT5,66,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,43706,7577,117,NA,136,12.0711,0.3607,NA,N,Y,Y,Y,2,Euphausidacea,8.4,0.8,10.5,NA,3,44031,N,Y,0.1552,F,F-W-E,Y,body near gut is damaged.,changed internal label to match DNA N atrum,gut black,NA
HB1907,2,MWT5,66,Myctophidae,Nannobrachium atrum,Yes - visually PEC,NA,Y,43706,7577,117,NA,136,12.0711,0.3607,NA,N,Y,Y,Y,3,Euphausidacea,NA,NA,NA,NA,3,44031,N,Y,0.1552,F,F-W-E,Y,body near gut is damaged.,changed internal label to match DNA N atrum,gut black,NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,1,UnknownSoft,NA,NA,NA,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,2,UnknownSoft,NA,NA,NA,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,3,UnknownSoft,NA,NA,NA,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,4,Euphausidacea,NA,NA,NA,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,5,Euphausidacea,NA,NA,NA,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,6,Euphausidacea,NA,NA,NA,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,7,Euphausidacea,7.3,0.8,9.125,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,8,Cavolinioidea,4.6,0.8,5.75,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,9,Hyperiidea,3.3,0.8,4.125,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,10,Euphausidacea,NA,NA,NA,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,67,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43707,7578,50,NA,56,5.3897,0.6488,NA,N,Y,Y,Y,11,Hyperiidea,NA,NA,NA,NA,11,44032,?,Y,0.0878,F,F-W-E,Y,NA,NA,"gut black, items 9 and 11 are different genus of hyperiidea",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43707,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,1,CopepodDigested,NA,NA,NA,NA,8,44020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43707,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,2,CopepodDigested,NA,NA,NA,NA,8,44020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43707,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,3,CopepodDigested,NA,NA,NA,NA,8,44020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43707,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,4,CopepodDigested,NA,NA,NA,NA,8,44020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43707,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,5,CopepodDigested,NA,NA,NA,NA,8,44020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43707,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,6,CopepodDigested,NA,NA,NA,NA,8,44020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43707,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,7,CopepodDigested,NA,NA,NA,NA,8,44020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,69,Myctophidae,Ceratoscopelus warmingii,Yes - visually PEC,NA,Y,43707,7580-81,57,NA,63,2.3719,0.1131,NA,N,Y,Y,Y,8,Candacia,NA,NA,NA,NA,8,44020,?,Y,0.0863,F,F-W-E,Y,only dissected the largest myctophid in this packet,NA,"gut black, all prey highly digested, 2 worm parasits found on gut",NA
HB1907,2,MWT6,70,Serrivomeridae,Serrivomer beanii,Yes - visually PEC,NA,Y,43707,7582,?,NA,600,47.6363,1.2415,NA,N,Y,Y,Y,0,Empty,NA,NA,NA,NA,0,44004,?,? side note,NA,?,NA,Y,NA,NA,female gonads attached to gut. sarah's Android 20200622_132056. gut open/leaking upon removal from the vial.  gut black,NA
HB1907,2,MWT6,71,Stomiidae,Chauliodus sloani,Yes - visually PEC,NA,Y,43707,7583,226,NA,246,39.0943,1.1164,NA,N,Y,Y,Y,0,Empty,NA,NA,NA,NA,0,44022,N,Y,NA,M?,F-W-E,Y,Missing some gonads so didn't weigh.,"2 parasite worms outside of gut, gut white","gut white, broken into several pieces",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,1,Limacinoidea,1.1,0.8,1.375,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,2,Limacinoidea,1.1,0.8,1.375,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,3,Limacinoidea,1.2,0.8,1.5,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,4,Limacinoidea,1,0.8,1.25,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,5,Limacinoidea,1.3,0.8,1.625,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,6,Cavolinioidea,4.8,0.8,6,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,7,Cavolinioidea,4.3,0.8,5.375,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,8,Limacinoidea,1.4,0.8,1.75,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,9,Limacinoidea,1.3,0.8,1.625,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,10,Limacinoidea,1.3,0.8,1.625,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,11,Limacinoidea,1.2,0.8,1.5,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,12,Limacinoidea,1.3,0.8,1.625,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,13,Limacinoidea,0.9,0.8,1.125,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,14,Limacinoidea,1.3,0.8,1.625,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,15,Limacinoidea,0.9,0.8,1.125,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,16,Limacinoidea,1,0.8,1.25,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,17,Limacinoidea,0.7,0.8,0.875,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,18,Limacinoidea,1.3,0.8,1.625,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,19,Limacinoidea,NA,NA,NA,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,20,Limacinoidea,1.2,0.8,1.5,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,21,Limacinoidea,0.7,0.8,0.875,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,22,Limacinoidea,0.8,0.8,1,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,23,Limacinoidea,1.9,0.8,2.375,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,94,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7660,61,68,77,8.8561,0.953,NA,N,Y,Y,Y,24,Hyperiidea,NA,NA,NA,NA,24,44020,fairly sure no,Y,0.4761,F,F-W-E,Y,Ripe gonads.  ,NA,"gut white, internal label added, fatty tissue around gut, claws possibly from shrimp or hyperiid in gut. ",NA
HB1907,3,MWT10,96,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,NA,Y,43739,7662,228,NA,NA,51.3737,2.515,NA,N,Y,Y,Y,0,Empty,NA,NA,NA,NA,0,44027,NA,Y,0.5052,F,E,Y,"Not sure if what is saved are gonads, as mushy when thawed.","fairly large section of body? and some bones included in gut vial. hard tro tell what may be intestine or gonday, solid structures saved for LL. 90% sure female, 1 parasite roundworm- SG",gut black,NA
HB1907,3,MWT11,100,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7666,63,NA,NA,8.4712,0.6506,NA,N,Y,Y,Y,1,Thalacian,9.5,0.8,11.875,NA,7,44020,? no,Y,0.1184,M,F-W-E,Y,NA,NA,"gut white, prey look like pteropods but no shell and too mishapen to really identify",NA
HB1907,3,MWT11,100,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7666,63,NA,NA,8.4712,0.6506,NA,N,Y,Y,Y,2,UnknownSoft,NA,NA,NA,NA,7,44020,? no,Y,0.1184,M,F-W-E,Y,NA,NA,"gut white, prey look like pteropods but no shell and too mishapen to really identify",NA
HB1907,3,MWT11,100,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7666,63,NA,NA,8.4712,0.6506,NA,N,Y,Y,Y,5,UnknownSoft,NA,NA,NA,NA,7,44020,? no,Y,0.1184,M,F-W-E,Y,NA,NA,"gut white, prey look like pteropods but no shell and too mishapen to really identify",NA
HB1907,3,MWT11,100,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7666,63,NA,NA,8.4712,0.6506,NA,N,Y,Y,Y,6,UnknownSoft,NA,NA,NA,NA,7,44020,? no,Y,0.1184,M,F-W-E,Y,NA,NA,"gut white, prey look like pteropods but no shell and too mishapen to really identify",NA
HB1907,3,MWT11,100,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7666,63,NA,NA,8.4712,0.6506,NA,N,Y,Y,Y,3,Euphausid,NA,NA,NA,NA,7,44020,? no,Y,0.1184,M,F-W-E,Y,NA,NA,"gut white, prey look like pteropods but no shell and too mishapen to really identify",NA
HB1907,3,MWT11,100,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7666,63,NA,NA,8.4712,0.6506,NA,N,Y,Y,Y,4,Appendicularian,NA,NA,NA,NA,7,44020,? no,Y,0.1184,M,F-W-E,Y,NA,NA,"gut white, prey look like pteropods but no shell and too mishapen to really identify",NA
HB1907,3,MWT11,101,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7667,54,NA,65,5.8764,NA,NA,N,Y,Y,Y,1,UnknownSoft,NA,NA,NA,NA,18,44025,? no,Y,NA,F,F-W-E,Y,NA,NA,"foregut black, fades to white, internal label added, lower intestine full, veyr digested",NA
HB1907,3,MWT11,101,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7667,54,NA,65,5.8764,NA,NA,N,Y,Y,Y,2,Cavolinioidea,4.6,0.8,5.75,NA,18,44025,? no,Y,NA,F,F-W-E,Y,NA,NA,"foregut black, fades to white, internal label added, lower intestine full, veyr digested",NA
HB1907,3,MWT11,101,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7667,54,NA,65,5.8764,NA,NA,N,Y,Y,Y,3,Cavolinioidea,5.4,0.8,6.75,NA,18,44025,? no,Y,NA,F,F-W-E,Y,NA,NA,"foregut black, fades to white, internal label added, lower intestine full, veyr digested",NA
HB1907,3,MWT11,101,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7667,54,NA,65,5.8764,NA,NA,N,Y,Y,Y,4,Cavolinioidea,4.7,0.8,5.875,NA,18,44025,? no,Y,NA,F,F-W-E,Y,NA,NA,"foregut black, fades to white, internal label added, lower intestine full, veyr digested",NA
HB1907,3,MWT11,101,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7667,54,NA,65,5.8764,NA,NA,N,Y,Y,Y,5,Cavolinioidea,NA,NA,NA,NA,18,44025,? no,Y,NA,F,F-W-E,Y,NA,NA,"foregut black, fades to white, internal label added, lower intestine full, veyr digested",NA
HB1907,3,MWT11,101,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7667,54,NA,65,5.8764,NA,NA,N,Y,Y,Y,6,UnknownSoft,NA,NA,NA,NA,18,44025,? no,Y,NA,F,F-W-E,Y,NA,NA,"foregut black, fades to white, internal label added, lower intestine full, veyr digested",NA
HB1907,3,MWT11,101,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7667,54,NA,65,5.8764,NA,NA,N,Y,Y,Y,7,UnknownSoft,NA,NA,NA,NA,18,44025,? no,Y,NA,F,F-W-E,Y,NA,NA,"foregut black, fades to white, internal label added, lower intestine full, veyr digested",NA
HB1907,3,MWT11,101,Sternoptychidae,Argyropelecus aculeatus,Yes - visually PEC,NA,Y,43739,7667,54,NA,65,5.8764,NA,NA,N,Y,Y,Y,8,Cavolinioidea,5.5,0.8,6.875,NA,18,44025,? no,Y,NA,F,F-W-E,Y,NA,NA,"foregut black, fades to white, internal label added, lower intestine full, veyr digested",NA
