Cruise,Station,Gear/Tow,Fish #,Family,Species or Lowest Taxon,"ID confirmation (via barcoding, or visually w/ persons initials)",Genetic ID,Flash frozen,Date processed,Photo ID#,SL (mm) (carapace length for decapods),FL (mm),TL (mm),Wt (g),TGW (g),EGW (g),Gut MB,Gut V.ID?,SIA?,Fish Barcoding,Prey_Num,Spp_LowestTaxon,Obs_Length,Magnification,Actual_Length,TotalNumPrey,TotalPrey_gut,Gut MorphID completed by SGG,Swim Bladder,Gonads?,Gon wt (g),Sex,Gonad preservative,Head?,Comments,Comments after Dissection,Gut_comments,Prey_Comments
HB1907,2,MWT3,126,Melamphaidae,Bathylagus euryops,Yes - visually PEC,,Y,11/11/2019,7700,~120,n/a,n/a,17.434,n/a,n/a,Y,N,Y,Y,,,,,,,,,No,N,n/a,n/a,F-W-E,Y,Fish split in 3 upon thaw. Stomach mostly intact.,,,
HB1907,2,MWT3,127,Melamphaidae,Bathylagus euryops,Yes - visually PEC,,Y,11/11/2019,7701,~122,n/a,n/a,20.731,1.094,0.6077,Y,N,Y,Y,,,,,,,,,No,N,n/a,n/a,F-W-E,Y,Fish split in 2 upon thaw. Stomach mostly intact.,,,
HB1907,2,MWT1,128,Gonostomatidae,Sigmops elongatus,Yes - visually PEC,,Y,11/18/2019,7702,126,n/a,139,7.5113,n/a,n/a,N,N,Y,N,,,,,,,,,,N,n/a,M?,n/a,Y,"Dissected for film crew, didn't keep stomach & gonads as done in a hurry with no sterilization.",,,
HB1907,2,MWT4,129,Nemichthyidae,Nemichthys scolopaceus,Yes - visually PEC,,Y,11/19/2019,7703,n/a,n/a,536,3.453,n/a,n/a,Y,N,Y,N,,,,,,,,,,N,n/a,?,n/a,Y,In light of low numbers and delicate guts didn't weigh gut instead focused on getting contents out and frozen.,,,
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,NA,Candacia,NA,NA,NA,6,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,1,Candacia,NA,NA,NA,NA,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,2,Candacia,NA,NA,NA,NA,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,3,Candacia,NA,NA,NA,NA,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,4,Candacia,NA,NA,NA,NA,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,5,Candacia,NA,NA,NA,NA,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,6,Candacia,NA,NA,NA,NA,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,NA,Ostracod,NA,NA,NA,1,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,7,Ostracod,4.5,1.25,3.47,NA,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?","just the shell, separated for later +ID"
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,NA,DigCope,NA,NA,NA,3,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,8,DigCope,NA,NA,NA,NA,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,9,DigCope,NA,NA,NA,NA,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,130,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7704-06,52,n/a,63,2.955,0.1934,n/a,N,Y,Y,Y,10,DigCope,NA,NA,NA,NA,10,07/13/2020,IA (photo),N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,"gut black, a lot of prey in the intestine, maybe otolith in the gut? usually not a piscoverous fish?",
HB1907,3,MWT9,131,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7707-08,55,n/a,n/a,3.0645,0.2103,0.1137,Y,N,Y,Y,,,,,,,,,IA,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,,
HB1907,3,MWT9,132,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7709-10,54,n/a,62,2.507,0.206,0.1277,Y,N,Y,Y,,,,,,,,,DA,N,n/a,?,n/a,Y,,,,
HB1907,3,MWT9,133,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7711,50,n/a,61,2.2551,0.1501,0.0773,Y,N,Y,Y,,,,,,,,,IA,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,NA,Calanoid,NA,NA,NA,7,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,1,Calanoid,2.1,0.8,2.63,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,2,Calanoid,2.1,0.8,2.63,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,3,Calanoid,NA,NA,NA,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,NA,Candacia,NA,NA,NA,1,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,4,Candacia,2.2,0.8,2.75,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,5,Calanoid,2.4,0.8,3.00,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,6,Calanoid,1.9,0.8,2.38,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,7,Calanoid,2.1,0.8,2.63,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,8,Calanoid,2.1,0.8,2.63,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,NA,Calanus,NA,NA,NA,1,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,9,Calanus,2,0.8,2.50,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,NA,DigCope,NA,NA,NA,3,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,10,DigCope,NA,NA,NA,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,11,DigCope,NA,NA,NA,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,134,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7712-14,44,n/a,n/a,1.6216,0.1359,n/a,N,Y,Y,N,12,DigCope,NA,NA,NA,NA,12,07/13/2020,IA,N,n/a,?,n/a,Y,,,gut black,
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7715-16,51,n/a,n/a,2.4451,0.164,n/a,N,Y,Y,Y,NA,Candacia,NA,NA,NA,5,7,07/06/2020,IA,N,n/a,,n/a,Y,,gonad in vial for Lyndsey,"gut black, very digested copepods",
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7715-16,51,n/a,n/a,2.4451,0.164,n/a,N,Y,Y,Y,NA,DigCope,NA,NA,NA,2,7,07/06/2020,IA,N,n/a,,n/a,Y,,gonad in vial for Lyndsey,"gut black, very digested copepods",
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7715-16,51,n/a,n/a,2.4451,0.164,n/a,N,Y,Y,Y,1,Candacia,NA,NA,NA,NA,7,07/06/2020,IA,N,n/a,,n/a,Y,,gonad in vial for Lyndsey,"gut black, very digested copepods",
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7715-16,51,n/a,n/a,2.4451,0.164,n/a,N,Y,Y,Y,2,Candacia,NA,NA,NA,NA,7,07/06/2020,IA,N,n/a,,n/a,Y,,gonad in vial for Lyndsey,"gut black, very digested copepods",
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7715-16,51,n/a,n/a,2.4451,0.164,n/a,N,Y,Y,Y,3,Candacia,NA,NA,NA,NA,7,07/06/2020,IA,N,n/a,,n/a,Y,,gonad in vial for Lyndsey,"gut black, very digested copepods",
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7715-16,51,n/a,n/a,2.4451,0.164,n/a,N,Y,Y,Y,4,Candacia,NA,NA,NA,NA,7,07/06/2020,IA,N,n/a,,n/a,Y,,gonad in vial for Lyndsey,"gut black, very digested copepods",
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7715-16,51,n/a,n/a,2.4451,0.164,n/a,N,Y,Y,Y,5,Candacia,NA,NA,NA,NA,7,07/06/2020,IA,N,n/a,,n/a,Y,,gonad in vial for Lyndsey,"gut black, very digested copepods",
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7715-16,51,n/a,n/a,2.4451,0.164,n/a,N,Y,Y,Y,6,DigCope,NA,NA,NA,NA,7,07/06/2020,IA,N,n/a,,n/a,Y,,gonad in vial for Lyndsey,"gut black, very digested copepods",
HB1907,3,MWT9,135,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7715-16,51,n/a,n/a,2.4451,0.164,n/a,N,Y,Y,Y,7,DigCope,NA,NA,NA,NA,7,07/06/2020,IA,N,n/a,,n/a,Y,,gonad in vial for Lyndsey,"gut black, very digested copepods",
HB1907,2,MWT3,136,Melamphaidae,Scopelogadus beanii,Yes - visually PEC,,Y,11/19/2019,7712,101,n/a,n/a,30.5008,1.13,0.6276,Y,N,Y,Y,,,,,,,,,N,Y,1.083,F,F-W-E,Y,,,,
HB1907,2,MWT3,137,Melamphaidae,Scopelogadus sp. (A),,on the list to be barcoded,Y,11/19/2019,7717,101,n/a,n/a,24.9519,0.8918,0.6108,Y,N,Y,Y,,,,,,,,,N,Y,0.4105,F,F-W-E,Y,,,,
HB1907,2,MWT3,138,Melamphaidae,Scopelogadus beanii,Yes - visually PEC,,Y,11/19/2019,7718-19,110,n/a,n/a,31.3478,1.4483,0.989,Y,N,Y,Y,,,,,,,,,N,Y,0.6435,F,F-W-E,Y,,,,
HB1907,2,MWT3,139,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7720,52,n/a,n/a,2.3745,0.1742,0.1156,Y,N,Y,N,,,,,,,,,IA,N,n/a,M,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,,
HB1907,2,MWT3,140,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7721,56,n/a,n/a,3.1995,n/a,n/a,Y,N,Y,N,,,,,,,,,IA,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,,
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7722,49,n/a,n/a,2.1309,0.126,n/a,N,Y,Y,N,NA,Pleuromamma,NA,NA,NA,1,7,07/13/2020,N,N,n/a,M,n/a,Y,,,"gut black, internal label added",
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7722,49,n/a,n/a,2.1309,0.126,n/a,N,Y,Y,N,1,Pleuromamma,NA,NA,NA,NA,7,07/13/2020,N,N,n/a,M,n/a,Y,,,"gut black, internal label added",
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7722,49,n/a,n/a,2.1309,0.126,n/a,N,Y,Y,N,NA,DigCope,NA,NA,NA,3,7,07/13/2020,N,N,n/a,M,n/a,Y,,,"gut black, internal label added",
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7722,49,n/a,n/a,2.1309,0.126,n/a,N,Y,Y,N,2,DigCope,NA,NA,NA,NA,7,07/13/2020,N,N,n/a,M,n/a,Y,,,"gut black, internal label added",
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7722,49,n/a,n/a,2.1309,0.126,n/a,N,Y,Y,N,3,DigCope,NA,NA,NA,NA,7,07/13/2020,N,N,n/a,M,n/a,Y,,,"gut black, internal label added",
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7722,49,n/a,n/a,2.1309,0.126,n/a,N,Y,Y,N,4,DigCope,NA,NA,NA,NA,7,07/13/2020,N,N,n/a,M,n/a,Y,,,"gut black, internal label added",
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7722,49,n/a,n/a,2.1309,0.126,n/a,N,Y,Y,N,NA,Calanoid,NA,NA,NA,3,7,07/13/2020,N,N,n/a,M,n/a,Y,,,"gut black, internal label added",
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7722,49,n/a,n/a,2.1309,0.126,n/a,N,Y,Y,N,5,Calanoid,1.6,0.8,2.00,NA,7,07/13/2020,N,N,n/a,M,n/a,Y,,,"gut black, internal label added",
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7722,49,n/a,n/a,2.1309,0.126,n/a,N,Y,Y,N,6,Calanoid,1.5,0.8,1.88,NA,7,07/13/2020,N,N,n/a,M,n/a,Y,,,"gut black, internal label added",
HB1907,2,MWT3,141,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7722,49,n/a,n/a,2.1309,0.126,n/a,N,Y,Y,N,7,Calanoid,1.3,0.8,1.63,NA,7,07/13/2020,N,N,n/a,M,n/a,Y,,,"gut black, internal label added",
HB1907,2,MWT3,142,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7723,38,n/a,n/a,0.979,n/a,n/a,Y,N,Y,N,,,,,,,,,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,NA,DigAmphipod,NA,NA,NA,1,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,1,DigAmphipod,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,NA,Calanoid,NA,NA,NA,3,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,2,Calanoid,1.6,0.8,2.00,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,NA,DigCope,NA,NA,NA,13,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,3,DigCope,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,NA,Calanus,NA,NA,NA,3,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,4,Calanus,1.8,0.8,2.25,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,5,Calanus,2,0.8,2.50,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,6,DigCope,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,NA,Candacia,NA,NA,NA,2,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,7,Candacia,2,0.8,2.50,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,8,Calanus,2.2,0.8,2.75,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,9,Candacia,1.8,0.8,2.25,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,NA,Hyperiid,NA,NA,NA,1,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,10,Hyperiid,2.4,0.8,3.00,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,11,DigCope,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,12,DigCope,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,13,DigCope,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,14,DigCope,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,15,DigCope,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,16,DigCope,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,17,DigCope,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
HB1907,2,MWT3,143,Myctophidae,Hygophum hygomii,Yes - visually PEC,,Y,11/19/2019,7724-25,45,n/a,n/a,1.673,n/a,n/a,N,Y,Y,N,18,DigCope,NA,NA,NA,NA,23,07/06/2020,N,N,n/a,?,n/a,Y,"Didn't keep body, used most of the tissue for SIA.",,gut black,
